,FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr
9965,EZHT1YHHRSP7,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
9966,EZHT3SY1MDQ5,Foreign_Exchange Swap CHF PLN 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
9967,EZHT3X9NXGK6,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9968,EZHT3X9NXGK6,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9969,EZHT4WN47T37,Foreign_Exchange Swap GBP JPY 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9970,EZHT6VBSBV44,Rates Option Swaption Put EZ1PQ3XL14Y8 ZAR 20221230,HRCDVC,false,ZAR,5RJTDGZG4559ESIYLD31
9971,EZHTGC39ZGY0,Foreign_Exchange Swap AUD GBP 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
9972,EZHTHZ81RBG6,Rates Swap Fixed_Float 1 YEAR TRY-TRYIBOR-Reuters 3 MNTH 20221230,SRCCSP,false,TRY,5RJTDGZG4559ESIYLD31
9973,EZHTYV91L025,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9974,EZHV0HYD9KR4,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9975,EZHV0HYD9KR4,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
9976,EZHV0J2QX5B2,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
9977,EZHV8KL1Q2M3,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
9978,EZHVBP2C8MN3,Equity Swap Portfolio_Swap_Single_Name US9113121068 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
9979,EZHVGV0V8NQ0,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
9980,EZHVGV0V8NQ0,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
9981,EZHVSZS1JWD6,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9982,EZHVTDX2V3F2,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9983,EZHW5VW8RVN7,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9984,EZHW8V4NTS65,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
9985,EZHWD1CWYJ86,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9986,EZHWFSV04PR0,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
9987,EZHWJHNCGNT2,Foreign_Exchange Forward Non_Standard CNY GBP 20221230,JFRXFP,false,CNY,635400MQZIPRVPDDZK76
9988,EZHWJWRX7LP5,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9989,EZHWNRK18363,Equity Swap Price_Return_Basic_Performance_Single_Name ES0109067019 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
9990,EZHWPYL4G976,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
9991,EZHWWXC6CQS3,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9992,EZHWWXC6CQS3,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
9993,EZHWZCKWS5S7,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
9994,EZHX2BQWS361,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
9995,EZHX77LS9MM5,Foreign_Exchange Forward BGN EUR 20221230,JFTXFP,false,BGN,635400MQZIPRVPDDZK76
9996,EZHX77LS9MM5,Forward,JFTXFP,false,BGN,635400MQZIPRVPDDZK76
9997,EZHX77LS9MM5,Foreign_Exchange Forward BGN EUR 20221230,JFTXFP,false,BGN,635400MQZIPRVPDDZK76
9998,EZHX77LS9MM5,Foreign_Exchange Forward BGN EUR 20221230,JFTXFP,false,BGN,635400MQZIPRVPDDZK76
9999,EZHX8JY3G8H3,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10000,EZHX9N7YBVB9,Equity Swap Price_Return_Basic_Performance_Single_Name DK0010311471 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
10001,EZHXB69KZX14,Foreign_Exchange Swap CHF JPY 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10002,EZHXCF4JX2B4,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10003,EZHXF07LLQ50,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10004,EZHXHR3DCTN8,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
10005,EZHXJNZXP7Q8,Foreign_Exchange Swap TRY USD 20221230,SFCXXP,false,TRY,O2RNE8IBXP4R0TD8PU41
10006,EZHXSTZ3VYS8,Equity Swap Price_Return_Basic_Performance_Single_Name ES0144580Y14 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
10007,EZHXSW70YTX8,Foreign_Exchange Swap AUD GBP 20221230,SFCXXP,false,AUD,5493006QMFDDMYWIAM13
10008,EZHXSW70YTX8,Foreign_Exchange Swap AUD GBP 20221230,SFCXXP,false,AUD,5493006QMFDDMYWIAM13
10009,EZHXYRMQ81J3,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
10010,EZHY1YRDT7T4,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10011,EZHY411MSVS4,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10012,EZHY53YBK5Y1,Foreign_Exchange Swap CHF SEK 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10013,EZHY8SHNTBT9,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10014,EZHY9VTZX9N4,Equity Option Single_Index GB0001383545 GBP 20221230,HEIAVC,false,GBP,8IBZUGJ7JPLH368JE346
10015,EZHYNLDL12L8,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10016,EZHYVJLLM928,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10017,EZHYXBBF9F49,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10018,EZHZ25G4MZB5,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10019,EZHZ3063W3X8,Rates Swap Fixed_Float 9 MNTH EUR-EURIBOR 1 MNTH 20221230,SRCCSP,false,EUR,969500V058ZSY03FNX80
10020,EZHZ41F685M9,Foreign_Exchange Swap AUD EUR 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
10021,EZHZ4FJWX0H2,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
10022,EZHZ7S40QDF1,Foreign_Exchange Swap AUD JPY 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
10023,EZHZHXTHS8T3,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10024,EZHZHXTHS8T3,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10025,EZHZLVR88QM5,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,USD,1VUV7VQFKUOQSJ21A208
10026,EZHZMWW863G8,Foreign_Exchange Forward AUD CHF 20221230,JFTXFP,false,AUD,2138004TYNQCB7MLTG76
10027,EZHZMWW863G8,Forward,JFTXFP,false,AUD,2138004TYNQCB7MLTG76
10028,EZHZMWW863G8,Foreign_Exchange Forward AUD CHF 20221230,JFTXFP,false,AUD,2138004TYNQCB7MLTG76
10029,EZHZMWW863G8,Foreign_Exchange Forward AUD CHF 20221230,JFTXFP,false,AUD,2138004TYNQCB7MLTG76
10030,EZHZMWW863G8,Foreign_Exchange Forward AUD CHF 20221230,JFTXFP,false,AUD,2138004TYNQCB7MLTG76
10031,EZHZPC5Z4GC6,Foreign_Exchange Swap EUR MXN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10032,EZHZPC5Z4GC6,Foreign_Exchange Swap EUR MXN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10033,EZJ007SGYWD9,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10034,EZJ00XCX8276,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
10035,EZJ01GCC0JX6,Foreign_Exchange Swap GBP JPY 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10036,EZJ01TQ1V0P8,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10037,EZJ01TQ1V0P8,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10038,EZJ08SG3JTN9,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
10039,EZJ0CXZL5QR5,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10040,EZJ0CXZL5QR5,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10041,EZJ0DGSTZCF0,Equity Swap Portfolio_Swap_Single_Name US2473617023 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
10042,EZJ0MK2CY2Q9,Foreign_Exchange Swap CHF JPY 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10043,EZJ0MRXFWL84,Foreign_Exchange Swap GBP JPY 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10044,EZJ0N2ZRHBF4,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
10045,EZJ0NM459SV8,Foreign_Exchange Swap EUR TND 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10046,EZJ0SNDB9753,Foreign_Exchange Swap CAD JPY 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
10047,EZJ10VSGXS44,Foreign_Exchange Swap AUD NZD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
10048,EZJ12CFY2MS8,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
10049,EZJ18DN5BBX4,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
10050,EZJ18HHRFGF2,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10051,EZJ1BT9CC662,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10052,EZJ1BXPRJZS5,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10053,EZJ1Q4RGX9D7,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10054,EZJ1Q4RGX9D7,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10055,EZJ1Y8RHMR95,Rates Swap Fixed_Float_OIS 85 DAYS EUR-EuroSTR-COMPOUND 1 DAYS 20221230,SRHCSP,false,EUR,724500D4BFEWKWVC1G62
10056,EZJ20TG0QSQ8,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
10057,EZJ24CQ6TJF4,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10058,EZJ29TVD9C83,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10059,EZJ2T0G3DTF3,Equity Swap Portfolio_Swap_Single_Name MHY2065G1219 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
10060,EZJ2TVX3PH10,Equity Swap Price_Return_Basic_Performance_Single_Name FR0010340141 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
10061,EZJ2XHM16M49,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
10062,EZJ2YTVFZF91,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10063,EZJ32HKD03N1,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
10064,EZJ33B6YZXT2,Equity Swap Price_Return_Basic_Performance_Single_Name DE0007164600 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
10065,EZJ34D2RHYV4,Foreign_Exchange Swap EUR MXN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10066,EZJ35CXHL975,Equity Swap Price_Return_Basic_Performance_Single_Name AT0000A21KS2 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
10067,EZJ3JWT8P2V2,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10068,EZJ3PYPVS6D7,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10069,EZJ3S07BVH71,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
10070,EZJ3VXYT27S4,Rates Forward FRA_Index 3 MNTH PLZ-WIBOR-WIBO 3 MNTH 20230403,JRIXFP,false,PLN,2138004TYNQCB7MLTG76
10071,EZJ3Z1WVJNV6,Rates Option Swaption Call EZSNPTDVM3T7 SAR 20221230,HRCAVP,false,SAR,5RJTDGZG4559ESIYLD31
10072,EZJ3ZYL3Z966,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10073,EZJ405XD4683,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10074,EZJ41CVDG1T6,EUR SWAP VS 3M 12/30/22,SRCCSP,false,EUR,2138004TYNQCB7MLTG76
10075,EZJ41CVDG1T6,Rates Swap Fixed_Float 3 MNTH EUR-EURIBOR-Reuters 3 MNTH 20221230,SRCCSP,false,EUR,2138004TYNQCB7MLTG76
10076,EZJ41CVDG1T6,Rates Swap Fixed_Float 3 MNTH EUR-EURIBOR-Reuters 3 MNTH 20221230,SRCCSP,false,EUR,2138004TYNQCB7MLTG76
10077,EZJ46X8FKQS4,Rates Swap Fixed_Float_OIS 1 YEAR EUR-EONIA-OIS Compound 1 YEAR 20221230,SRHCSP,false,EUR,5RJTDGZG4559ESIYLD31
10078,EZJ485YR1XP6,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10079,EZJ49XLVBGZ5,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10080,EZJ4C9WB53C4,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060946788 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
10081,EZJ4FW5LBXP8,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10082,EZJ4RZTHG788,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10083,EZJ4T8K0BMN4,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10084,EZJ4T8K0BMN4,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10085,EZJ4Y5F9G6J0,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
10086,EZJ4Z15RNZ06,Equity Swap Portfolio_Swap_Single_Name JP3381000003 JPY 20221230,SESTXC,false,JPY,R0MUWSFPU8MPRO8K5P83
10087,EZJ50P8KHYY5,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10088,EZJ53WXT9XC5,Equity Swap Price_Return_Basic_Performance_Single_Name CH0012549785 CHF 20221230,SESTXC,false,CHF,8IBZUGJ7JPLH368JE346
10089,EZJ5GVTJ0XM8,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
10090,EZJ5GZJJVC67,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10091,EZJ5GZJJVC67,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10092,EZJ5K2WXWBZ4,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10093,EZJ5KCNFL8Z4,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10094,EZJ5QKDR8BB9,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
10095,EZJ5RYJCB6S1,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10096,EZJ5S83KBC58,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10097,EZJ63KKMHGW8,Foreign_Exchange Forward MXN NOK 20221230,JFTXFP,false,MXN,529900P0204W9HA8JP36
10098,EZJ64HVZJ9F6,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10099,EZJ67V9LFYC4,Foreign_Exchange Swap CHF JPY 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10100,EZJ680DQ23V6,Equity Swap Portfolio_Swap_Single_Name ES0113900J37 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
10101,EZJ6BQ2MP898,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
10102,EZJ6GSMPZNG1,Equity Swap Portfolio_Swap_Single_Name DE0005190003 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
10103,EZJ6JDY0BP82,Commodities Swap METL NPRM ALUM EUR 20221230,STKCXC,true,EUR,F3JS33DEI6XQ4ZBPTN86
10104,EZJ6MYKJ3HZ4,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
10105,EZJ6NF4N5XR1,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
10106,EZJ6XTX6VTH5,Equity Option Single_Name US81369Y2090 USD 20221230,HESDVP,false,USD,8IBZUGJ7JPLH368JE346
10107,EZJ73MMS0WJ3,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10108,EZJ74P4LXZX0,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
10109,EZJ74WDHR7W8,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10110,EZJ7JQK52829,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10111,EZJ7KDZHCXX5,Equity Swap Price_Return_Basic_Performance_Single_Name DE000A1PHFF7 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
10112,EZJ7LFH0Q1J3,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
10113,EZJ7N11Q3Y16,Equity Swap Price_Return_Basic_Performance_Single_Name PTREL0AM0008 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
10114,EZJ7TM845KK5,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
10115,EZJ7W439Y605,Rates Swap Fixed_Float 18 MNTH EUR-EURIBOR-Reuters 3 MNTH 20221230,SRCCSP,false,EUR,213800R54EFFINMY1P02
10116,EZJ7W439Y605,Rates Swap Fixed_Float 18 MNTH EUR-EURIBOR-Reuters 3 MNTH 20221230,SRCCSP,false,EUR,213800R54EFFINMY1P02
10117,EZJ7XXVT5TH4,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
10118,EZJ7XXVT5TH4,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
10119,EZJ7XZ4RM686,Foreign_Exchange Swap RUB USD 20221230,SFCXXP,false,RUB,O2RNE8IBXP4R0TD8PU41
10120,EZJ7XZGV3YV3,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10121,EZJ88QK69YV4,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,5RJTDGZG4559ESIYLD31
10122,EZJ88QK69YV4,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,5RJTDGZG4559ESIYLD31
10123,EZJ8PR75C1Q8,Equity Swap Price_Return_Basic_Performance_Single_Name FR0000130809 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
10124,EZJ8XZLG3G78,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10125,EZJ8YMT9Z478,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
10126,EZJ967CWKZS5,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10127,EZJ9GH3PHFQ9,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
10128,EZJ9GK4CLMM7,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
10129,EZJ9J4WZRMV0,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10130,EZJ9M7K7M9V8,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
10131,EZJ9Q0WH65K6,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10132,EZJ9WD3ND8R0,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10133,EZJ9WD3ND8R0,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
10134,EZJB8VHPGQJ9,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10135,EZJBFF5HG9P6,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10136,EZJBH9MMGD46,Equity Swap Price_Return_Basic_Performance_Single_Name PTPTC0AM0009 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
10137,EZJBHGWXNQR8,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10138,EZJBP7L5CBT9,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
10139,EZJBQ7G1NQ02,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
10140,EZJC09FHX3R1,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10141,EZJC119KC4K2,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
10142,EZJC2DR1QRY9,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10143,EZJC2HB6CWG9,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10144,EZJC2RP60DK9,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
10145,EZJC3M36LL01,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10146,EZJC5B90DR25,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
10147,EZJC5Z57H2F3,Equity Swap Price_Return_Basic_Performance_Single_Name US2371941053 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
10148,EZJC6DSLF250,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
10149,EZJCHWKRYPZ2,Equity Option Single_Index US78378X1072 USD 20221230,HEIDBC,false,USD,O2RNE8IBXP4R0TD8PU41
10150,EZJCNFY8Z532,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10151,EZJCNFY8Z532,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
10152,EZJCPK54G6V4,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
10153,EZJCPK54G6V4,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
